[2025-02-13 04:00:13][MAIN] - Contacting Arduino..
[2025-02-13 04:00:13][MAIN] - Arduino found!
[2025-02-13 04:00:13][MAIN] - Actuator running.
[2025-02-13 21:07:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:07:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:07:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:07:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:07:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:08:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:09:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:10:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:11:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:12:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:13:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:14:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:15:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:16:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:17:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:18:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:19:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:20:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:21:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:22:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:23:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:24:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:25:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:26:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:27:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:28:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:29:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:30:47][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-13 21:30:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:31:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:32:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:33:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:34:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:35:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:36:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:37:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:38:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:39:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:40:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:41:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:41:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:41:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:41:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:41:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:42:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:43:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:44:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:45:45][FLASK] - LIGHTS: {'lights': 'off'}
[2025-02-13 21:45:45][MAIN] - Mode set to: LIGHTSOFF
[2025-02-13 21:45:45][MAIN] - To Arduino: LIGHTSOFF
[2025-02-13 21:45:45][FLASK] - LIGHTS: {'lights': 'auto 22:00'}
[2025-02-13 21:45:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:46:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:47:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:48:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:49:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:50:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:51:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:52:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:53:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:54:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:55:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:56:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:57:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:58:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 21:59:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:00:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:01:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:02:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:03:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:04:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:04:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-13 22:04:29][FLASK] - AUDIO: {'audio': 'pingvol'}
